00494	14	10	100	100	100	100	100	100	3	0	0	0	0	0
00495	12	00	045	045	055	063	045	055	0	0	0	1	0	0
00496	12	00	060	060	075	083	060	075	0	0	0	2	0	0
00497	12	00	075	075	095	113	075	095	0	0	0	3	0	0
00498	10	00	065	063	045	045	045	045	1	0	0	0	0	0
00499	10	02	090	093	055	055	070	055	0	2	0	0	0	0
00500	10	02	110	123	065	065	100	065	0	3	0	0	0	0
00501	11	00	055	055	045	045	063	045	0	0	0	0	1	0
00502	11	00	075	075	060	060	083	060	0	0	0	0	2	0
00503	11	00	095	100	085	070	108	070	0	0	0	0	3	0
00504	01	00	045	055	039	042	035	039	0	1	0	0	0	0
00505	01	00	060	085	069	077	060	069	0	2	0	0	0	0
00506	01	00	045	060	045	055	025	045	0	1	0	0	0	0
00507	01	00	065	080	065	060	035	065	0	2	0	0	0	0
00508	01	00	085	100	090	080	045	090	0	3	0	0	0	0
00509	17	00	041	050	037	066	050	037	0	0	0	1	0	0
00510	17	00	064	088	050	106	088	050	0	0	0	2	0	0
00511	12	00	050	053	048	064	053	048	0	0	0	1	0	0
00512	12	00	075	098	063	101	098	063	0	0	0	2	0	0
00513	10	00	050	053	048	064	053	048	0	0	0	1	0	0
00514	10	00	075	098	063	101	098	063	0	0	0	2	0	0
00515	11	00	050	053	048	064	053	048	0	0	0	1	0	0
00516	11	00	075	098	063	101	098	063	0	0	0	2	0	0
00517	14	00	076	025	045	024	067	055	1	0	0	0	0	0
00518	14	00	116	055	085	029	107	095	2	0	0	0	0	0
00519	01	03	050	055	050	043	036	030	0	1	0	0	0	0
00520	01	03	062	077	062	065	050	042	0	2	0	0	0	0
00521	01	03	080	105	080	093	065	055	0	3	0	0	0	0
00522	13	00	045	060	032	076	050	032	0	0	0	1	0	0
00523	13	00	075	100	063	116	080	063	0	0	0	2	0	0
00524	06	00	055	075	085	015	025	025	0	0	1	0	0	0
00525	06	00	070	105	105	020	050	040	0	1	1	0	0	0
00526	06	00	085	135	130	025	060	070	0	3	0	0	0	0
00527	14	03	055	045	043	072	055	043	0	0	0	1	0	0
