00012	07	03	060	045	050	070	090	080	0	0	0	0	2	1
00015	07	04	065	090	040	075	045	080	0	2	0	0	0	1
00018	01	03	083	080	075	101	070	070	0	0	0	3	0	0
00025	13	00	035	055	040	090	050	050	0	0	0	2	0	0
00026	13	00	060	090	055	110	090	080	0	0	0	3	0	0
00031	04	05	090	092	087	076	075	085	3	0	0	0	0	0
00034	04	05	081	102	077	085	085	075	0	3	0	0	0	0
00035	18	00	070	045	048	035	060	065	2	0	0	0	0	0
00036	18	00	095	070	073	060	095	090	3	0	0	0	0	0
00039	01	18	115	045	020	020	045	025	2	0	0	0	0	0
00040	01	18	140	070	045	045	085	050	3	0	0	0	0	0
00045	12	04	075	080	085	050	110	090	0	0	0	0	3	0
00062	11	02	090	095	095	070	070	090	0	0	3	0	0	0
00065	14	00	055	050	045	120	135	095	0	0	0	0	3	0
00071	12	04	080	105	065	070	100	070	0	3	0	0	0	0
00076	06	05	080	120	130	045	055	065	0	0	3	0	0	0
00122	14	18	040	045	065	090	100	120	0	0	0	0	0	2
00173	18	00	050	025	028	015	045	055	0	0	0	0	0	1
00174	01	18	090	030	015	015	040	020	1	0	0	0	0	0
00175	18	00	035	020	065	020	040	065	0	0	0	0	0	1
00176	18	03	055	040	085	040	080	105	0	0	0	0	0	2
00181	13	00	090	075	085	055	115	090	0	0	0	0	3	0
00182	12	00	075	080	095	050	090	100	0	0	0	0	0	3
00183	11	18	070	020	050	040	020	050	2	0	0	0	0	0
00184	11	18	100	050	080	050	060	080	3	0	0	0	0	0
00189	12	03	075	055	070	110	055	095	0	0	0	3	0	0
00209	18	00	060	080	050	030	040	040	0	1	0	0	0	0
00210	18	00	090	120	075	045	060	060	0	2	0	0	0	0
00267	07	03	060	070	050	065	100	050	0	0	0	0	3	0
00280	14	18	028	025	025	040	045	035	0	0	0	0	1	0
00281	14	18	038	035	035	050	065	055	0	0	0	0	2	0
00282	14	18	068	065	065	080	125	115	0	0	0	0	3	0
00295	01	00	104	091	063	068	091	073	3	0	0	0	0	0
00298	01	18	050	020	040	020	020	040	1	0	0	0	0	0
00303	09	18	050	085	085	050	055	055	0	1	1	0	0	0
00398	01	03	085	120	070	100	050	060	0	3	0	0	0	0
00407	12	04	060	070	065	090	125	105	0	0	0	0	3	0
00439	14	18	020	025	045	060	070	090	0	0	0	0	0	1
00468	18	03	085	050	095	080	120	115	0	0	0	0	2	1
00508	01	00	085	110	090	080	045	090	0	3	0	0	0	0
00521	01	03	080	115	080	093	065	055	0	3	0	0	0	0
00526	06	00	085	135	130	025	060	080	0	3	0	0	0	0
00537	11	05	105	095	075	074	085	075	3	0	0	0	0	0
00542	07	12	075	103	080	092	070	080	0	3	0	0	0	0
00545	07	04	060	100	089	112	055	069	0	0	0	3	0	0
00546	12	18	040	027	060	066	037	050	0	0	0	1	0	0
00547	12	18	060	067	085	116	077	075	0	0	0	2	0	0
00553	05	17	095	117	080	092	065	070	0	3	0	0	0	0
00650	12	00	056	061	065	038	048	045	0	0	1	0	0	0
00651	12	00	061	078	095	057	056	058	0	0	2	0	0	0
00652	12	02	088	107	122	064	074	075	0	0	3	0	0	0
00653	10	00	040	045	040	060	062	060	0	0	0	0	1	0
00654	10	00	059	059	058	073	090	070	0	0	0	0	2	0
00655	10	14	075	069	072	104	114	100	0	0	0	0	3	0
00656	11	00	041	056	040	071	062	044	0	0	0	1	0	0
00657	11	00	054	063	052	097	083	056	0	0	0	2	0	0
00658	11	17	072	095	067	122	103	071	0	0	0	3	0	0
