00039	056	172	132
00040	056	172	119
00145	046	000	009
00174	056	172	132
00311	057	000	031
00312	058	000	010
00349	033	012	091
00350	063	172	056
00352	016	000	168
00355	026	000	119
00356	046	000	119
00396	051	000	120
00477	046	000	119
00543	038	068	003
00544	038	068	003
00545	038	068	003
00574	119	172	023
00575	119	172	023
00576	119	172	023
00598	160	000	107
00607	018	049	151
00608	018	049	151
00609	018	049	151
00650	065	000	171
00651	065	000	171
00652	065	000	171
00653	066	000	170
00654	066	000	170
00655	066	000	170
00656	067	000	168
00657	067	000	168
00658	067	000	168
00659	053	167	037
00660	053	167	037
00661	145	000	177
00662	049	000	177
00663	049	000	177
00664	019	014	132
00665	061	000	132
00666	019	014	132
00667	079	127	153
00668	079	127	153
00669	166	000	180
00670	166	000	180
00671	166	000	180
00672	157	000	179
00673	157	000	179
00674	089	104	113
00675	089	104	113
00676	169	000	000
00677	051	151	020
00678	051	151	158
00679	099	000	000
00680	099	000	000
00681	176	000	000
00682	131	000	165
00683	131	000	165
00684	175	000	084
00685	175	000	084
00686	126	021	151
00687	126	021	151
00688	181	097	124
00689	181	097	124
00690	038	143	091
00691	038	143	091
00692	178	000	000
00693	178	000	000
00694	087	008	094
00695	087	008	094
00696	173	000	005
00697	173	000	069
00698	174	000	117
00699	174	000	117
00700	056	000	182
00701	007	084	104
00702	167	053	057
00703	029	000	005
00704	157	093	183
00705	157	093	183
00706	157	093	183
00707	158	000	170
00708	030	119	139
00709	030	119	139
00710	053	119	015
00711	053	119	015
00712	020	115	005
00713	020	115	005
00714	119	151	140
00715	119	151	140
00716	187	000	000
00717	186	000	000
00718	188	000	000
00719	029	000	000
00720	170	000	000
00721	011	000	000
10085	121	000	000
10086	019	014	132
10087	019	014	132
10088	019	014	132
10089	019	014	132
10090	019	014	132
10091	019	014	132
10092	019	014	132
10093	019	014	132
10094	019	014	132
10095	019	014	132
10096	019	014	132
10097	019	014	132
10098	019	014	132
10099	019	014	132
10100	019	014	132
10101	019	014	132
10102	019	014	132
10103	166	000	180
10104	166	000	180
10105	166	000	180
10106	166	000	180
10107	166	000	180
10108	166	000	180
10109	166	000	180
10110	166	000	180
10111	166	000	180
10112	166	000	180
10113	166	000	180
10114	166	000	180
10115	169	000	000
10116	169	000	000
10117	169	000	000
10118	169	000	000
10119	169	000	000
10120	169	000	000
10121	169	000	000
10122	169	000	000
10123	169	000	000
10124	051	151	172
10125	176	000	000
10126	053	119	015
10127	053	119	015
10128	053	119	015
10129	053	119	015
10130	053	119	015
10131	053	119	015
10132	187	000	000
10133	047	000	000
10134	181	000	000
10135	070	000	000
10136	178	000	000
10137	036	000	000
10138	023	000	000
10139	185	000	000
10140	184	000	000
10141	104	000	000
10142	181	000	000
10143	080	000	000
10144	015	000	000
10145	104	000	000
10146	101	000	000
10147	092	000	000
10148	094	000	000
10149	045	000	000
10150	003	000	000
10151	182	000	000
10152	037	000	000
10153	111	000	000
10154	074	000	000
10155	022	000	000
10156	158	000	000
10157	156	000	000
10158	159	000	000
10159	091	000	000
10160	117	000	000
10161	019	014	132
10162	019	014	132
10163	166	000	180
10164	026	000	000
10165	026	000	000
10166	033	000	000
10167	031	000	000
10168	156	000	000
10169	182	000	000
10170	039	000	000
10171	131	000	000
10172	173	000	000
10173	075	000	000
10174	159	000	000
10175	099	000	000
10176	174	000	000
10177	156	000	000
10178	181	000	000
10179	189	000	000
10180	190	000	000
10181	191	000	000
10182	009	000	031
10183	009	000	031
10184	009	000	031
10185	009	000	031
10186	009	000	031
10187	009	000	031
10188	170	000	000
10189	125	000	000
10190	113	000	000
10191	184	000	000
10192	091	000	000
