00001	12	04	045	049	049	045	065	065	0	0	0	0	1	0
00002	12	04	060	062	063	060	080	080	0	0	0	0	1	1
00003	12	04	080	082	083	080	100	100	0	0	0	0	2	1
00004	10	00	039	052	043	065	050	050	0	0	0	1	0	0
00005	10	00	058	064	058	080	065	065	0	0	0	1	1	0
00006	10	03	078	084	078	100	085	085	0	0	0	0	3	0
00007	11	00	044	048	065	043	050	050	0	0	1	0	0	0
00008	11	00	059	063	080	058	065	065	0	0	1	0	0	1
00009	11	00	079	083	100	078	085	085	0	0	0	0	0	3
00010	07	00	045	030	035	045	020	020	1	0	0	0	0	0
00011	07	00	050	020	055	030	025	025	0	0	2	0	0	0
00012	07	03	060	045	050	070	080	080	0	0	0	0	2	1
00013	07	04	040	035	030	050	020	020	0	0	0	1	0	0
00014	07	04	045	025	050	035	025	025	0	0	2	0	0	0
00015	07	04	065	080	040	075	045	045	0	2	0	0	0	1
00016	01	03	040	045	040	056	035	035	0	0	0	1	0	0
00017	01	03	063	060	055	071	050	050	0	0	0	2	0	0
00018	01	03	083	080	075	091	070	070	0	0	0	3	0	0
00019	01	00	030	056	035	072	025	025	0	0	0	1	0	0
00020	01	00	055	081	060	097	050	050	0	0	0	2	0	0
00021	01	03	040	060	030	070	031	031	0	0	0	1	0	0
00022	01	03	065	090	065	100	061	061	0	0	0	2	0	0
00023	04	00	035	060	044	055	040	040	0	1	0	0	0	0
00024	04	00	060	085	069	080	065	065	0	2	0	0	0	0
00025	13	00	035	055	030	090	050	050	0	0	0	2	0	0
00026	13	00	060	090	055	110	090	090	0	0	0	3	0	0
00027	05	00	050	075	085	040	030	030	0	0	1	0	0	0
00028	05	00	075	100	110	065	055	055	0	0	2	0	0	0
00029	04	00	055	047	052	041	040	040	1	0	0	0	0	0
00030	04	00	070	062	067	056	055	055	2	0	0	0	0	0
00031	04	05	090	082	087	076	075	075	3	0	0	0	0	0
00032	04	00	046	057	040	050	040	040	0	1	0	0	0	0
00033	04	00	061	072	057	065	055	055	0	2	0	0	0	0
00034	04	05	081	092	077	085	075	075	0	3	0	0	0	0
00035	01	00	070	045	048	035	060	060	2	0	0	0	0	0
00036	01	00	095	070	073	060	085	085	3	0	0	0	0	0
00037	10	00	038	041	040	065	065	065	0	0	0	1	0	0
00038	10	00	073	076	075	100	100	100	0	0	0	1	0	1
00039	01	00	115	045	020	020	025	025	2	0	0	0	0	0
00040	01	00	140	070	045	045	050	050	3	0	0	0	0	0
00041	04	03	040	045	035	055	040	040	0	0	0	1	0	0
00042	04	03	075	080	070	090	075	075	0	0	0	2	0	0
00043	12	04	045	050	055	030	075	075	0	0	0	0	1	0
00044	12	04	060	065	070	040	085	085	0	0	0	0	2	0
00045	12	04	075	080	085	050	100	100	0	0	0	0	3	0
00046	07	12	035	070	055	025	055	055	0	1	0	0	0	0
00047	07	12	060	095	080	030	080	080	0	2	1	0	0	0
00048	07	04	060	055	050	045	040	040	0	0	0	0	0	1
00049	07	04	070	065	060	090	090	090	0	0	0	1	1	0
00050	05	00	010	055	025	095	045	045	0	0	0	1	0	0
00051	05	00	035	080	050	120	070	070	0	0	0	2	0	0
00052	01	00	040	045	035	090	040	040	0	0	0	1	0	0
00053	01	00	065	070	060	115	065	065	0	0	0	2	0	0
00054	11	00	050	052	048	055	050	050	0	0	0	0	1	0
00055	11	00	080	082	078	085	080	080	0	0	0	0	2	0
00056	02	00	040	080	035	070	035	035	0	1	0	0	0	0
00057	02	00	065	105	060	095	060	060	0	2	0	0	0	0
00058	10	00	055	070	045	060	050	050	0	1	0	0	0	0
00059	10	00	090	110	080	095	080	080	0	2	0	0	0	0
00060	11	00	040	050	040	090	040	040	0	0	0	1	0	0
00061	11	00	065	065	065	090	050	050	0	0	0	2	0	0
00062	11	02	090	085	095	070	070	070	0	0	3	0	0	0
00063	14	00	025	020	015	090	105	105	0	0	0	0	1	0
00064	14	00	040	035	030	105	120	120	0	0	0	0	2	0
00065	14	00	055	050	045	120	135	135	0	0	0	0	3	0
00066	02	00	070	080	050	035	035	035	0	1	0	0	0	0
00067	02	00	080	100	070	045	050	050	0	2	0	0	0	0
00068	02	00	090	130	080	055	065	065	0	3	0	0	0	0
00069	12	04	050	075	035	040	070	070	0	1	0	0	0	0
00070	12	04	065	090	050	055	085	085	0	2	0	0	0	0
00071	12	04	080	105	065	070	100	100	0	3	0	0	0	0
00072	11	04	040	040	035	070	100	100	0	0	0	0	0	1
00073	11	04	080	070	065	100	120	120	0	0	0	0	0	2
00074	06	05	040	080	100	020	030	030	0	0	1	0	0	0
00075	06	05	055	095	115	035	045	045	0	0	2	0	0	0
00076	06	05	080	110	130	045	055	055	0	0	3	0	0	0
00077	10	00	050	085	055	090	065	065	0	0	0	1	0	0
00078	10	00	065	100	070	105	080	080	0	0	0	2	0	0
00079	11	14	090	065	065	015	040	040	1	0	0	0	0	0
00080	11	14	095	075	110	030	080	080	0	0	2	0	0	0
00081	13	00	025	035	070	045	095	095	0	0	0	0	1	0
00082	13	00	050	060	095	070	120	120	0	0	0	0	2	0
00083	01	03	052	065	055	060	058	058	0	1	0	0	0	0
00084	01	03	035	085	045	075	035	035	0	1	0	0	0	0
00085	01	03	060	110	070	100	060	060	0	2	0	0	0	0
00086	11	00	065	045	055	045	070	070	0	0	0	0	0	1
00087	11	15	090	070	080	070	095	095	0	0	0	0	0	2
00088	04	00	080	080	050	025	040	040	1	0	0	0	0	0
00089	04	00	105	105	075	050	065	065	1	1	0	0	0	0
00090	11	00	030	065	100	040	045	045	0	0	1	0	0	0
00091	11	15	050	095	180	070	085	085	0	0	2	0	0	0
00092	08	04	030	035	030	080	100	100	0	0	0	0	1	0
00093	08	04	045	050	045	095	115	115	0	0	0	0	2	0
00094	08	04	060	065	060	110	130	130	0	0	0	0	3	0
00095	06	05	035	045	160	070	030	030	0	0	1	0	0	0
00096	14	00	060	048	045	042	090	090	0	0	0	0	0	1
00097	14	00	085	073	070	067	115	115	0	0	0	0	0	2
00098	11	00	030	105	090	050	025	025	0	1	0	0	0	0
00099	11	00	055	130	115	075	050	050	0	2	0	0	0	0
00100	13	00	040	030	050	100	055	055	0	0	0	1	0	0
00101	13	00	060	050	070	140	080	080	0	0	0	2	0	0
00102	12	14	060	040	080	040	060	060	0	0	1	0	0	0
00103	12	14	095	095	085	055	125	125	0	0	0	0	2	0
00104	05	00	050	050	095	035	040	040	0	0	1	0	0	0
00105	05	00	060	080	110	045	050	050	0	0	2	0	0	0
00106	02	00	050	120	053	087	035	035	0	2	0	0	0	0
00107	02	00	050	105	079	076	035	035	0	0	0	0	0	2
00108	01	00	090	055	075	030	060	060	2	0	0	0	0	0
00109	04	00	040	065	095	035	060	060	0	0	1	0	0	0
00110	04	00	065	090	120	060	085	085	0	0	2	0	0	0
00111	05	06	080	085	095	025	030	030	0	0	1	0	0	0
00112	05	06	105	130	120	040	045	045	0	2	0	0	0	0
00113	01	00	250	005	005	050	105	105	2	0	0	0	0	0
00114	12	00	065	055	115	060	100	100	0	0	1	0	0	0
00115	01	00	105	095	080	090	040	040	2	0	0	0	0	0
00116	11	00	030	040	070	060	070	070	0	0	0	0	1	0
00117	11	00	055	065	095	085	095	095	0	0	1	0	1	0
00118	11	00	045	067	060	063	050	050	0	1	0	0	0	0
00119	11	00	080	092	065	068	080	080	0	2	0	0	0	0
00120	11	00	030	045	055	085	070	070	0	0	0	1	0	0
00121	11	14	060	075	085	115	100	100	0	0	0	2	0	0
00122	14	00	040	045	065	090	100	100	0	0	0	0	0	2
00123	07	03	070	110	080	105	055	055	0	1	0	0	0	0
00124	15	14	065	050	035	095	095	095	0	0	0	0	2	0
